Time,pm25,pm10,Temperature,Pressure,Humidity,Altitude,Gas
1708559203.1313467,2,10,17.5243359375,1010.2635552426332,49.95108138189979,24.893916510267665,258553
1708559204.143363,2,10,17.471796875,1010.2617331591563,50.06463538713972,24.909122912347293,259162
1708559205.1554708,2,16,17.4247265625,1010.277621963449,50.18522168219285,24.776521861001157,258150
1708559206.1675677,2,16,17.37765625,1010.2764932416983,50.29956158899267,24.785941626188347,261003
1708559207.179623,2,16,17.3305859375,1010.2702536213877,50.420286404258476,24.838014629737618,259772
1708559208.1905067,2,16,17.286640625,1010.270974473806,50.55411066298409,24.83199871343693,259365
1708559209.2012444,2,16,17.2466015625,1010.2748729730234,50.66950595868033,24.79946361888616,260592
1708559210.2121594,2,16,17.2028515625,1010.2674060240153,50.79718569149854,24.8617794552736,262662
1708559211.2229462,2,16,17.1602734375,1010.265307701172,50.9060746730582,24.879291191867694,261830
1708559212.2337778,2,16,17.124921875,1010.2566899591037,51.04126388041977,24.95121161998853,261830
1708559213.2452497,2,16,17.096015625,1010.2555376286259,51.20271720858838,24.960828573607465,261003
1708559214.2570658,1,16,17.06125,1010.2546982068006,51.34453478713816,24.967834104883853,262245
1708559215.2691402,1,16,17.025703125,1010.2406386375967,51.48000241805789,25.08517122541865,264131
1708559216.2811728,1,16,16.99171875,1010.2428064565433,51.60939237676598,25.06707914581406,265191
1708559217.2930865,1,9,16.96203125,1010.2420196791733,51.72666196446502,25.073645391096427,264766
1708559218.303911,1,9,16.9376171875,1010.2450256835261,51.87649534638192,25.048558060044652,265617
1708559219.3146687,1,9,16.9165234375,1010.2451327562136,51.99497956273056,25.04766446033695,265830
1708559220.3254244,2,10,16.8977734375,1010.2406948808422,52.126581616431935,25.08470183283493,265191
1708559221.3361769,2,10,16.881171875,1010.2347819967124,52.26492238701568,25.134049455767634,266259
1708559222.3469615,2,10,16.8680859375,1010.2330991928358,52.365472346489916,25.14809380741084,266904
